time;density
31.900000000000002;0.9885988598859601;
31.91;0.9885988598859601;
31.92;0.9885988598859601;
31.93;0.9885988598859601;
31.94;0.9885988598859601;
31.95;0.9885988598859601;
31.96;0.9885988598859601;
31.970000000000002;0.9885988598859601;
31.98;0.9885988598859601;
31.990000000000002;0.9885988598859601;
32.0;0.9885988598859601;
32.01;0.9885988598859601;
32.02;0.9885988598859601;
32.03;0.9885988598859601;
32.04;0.9885988598859601;
32.05;0.9885988598859601;
32.06;0.9885988598859601;
32.07;0.9885988598859601;
32.08;0.9885988598859601;
32.09;0.9885988598859601;
32.1;0.9885988598859601;
32.11;0.9885988598859601;
32.12;0.9885988598859601;
32.13;0.9885988598859601;
32.14;0.9885988598859601;
32.15;0.9885988598859601;
32.160000000000004;0.9885988598859601;
32.17;0.9885988598859601;
32.18;0.9885988598859601;
32.19;0.9885988598859601;
32.2;0.9885988598859601;
32.21;0.9885988598859601;
32.22;0.9885988598859601;
32.230000000000004;0.9888988898889604;
32.24;0.9888988898889604;
32.25;0.9888988898889604;
32.26;0.9888988898889604;
32.27;0.9888988898889604;
32.28;0.9888988898889604;
32.29;0.9888988898889604;
32.3;0.9888988898889604;
32.31;0.9888988898889604;
32.32;0.9888988898889604;
32.33;0.9888988898889604;
32.34;0.9888988898889604;
32.35;0.9888988898889604;
32.36;0.9888988898889604;
32.37;0.9888988898889604;
32.38;0.9888988898889604;
32.39;0.9888988898889604;
32.4;0.9888988898889604;
32.410000000000004;0.9888988898889604;
32.42;0.9888988898889604;
32.43;0.9888988898889604;
32.44;0.9891989198919606;
32.45;0.9891989198919606;
32.46;0.9891989198919606;
32.47;0.9891989198919606;
32.480000000000004;0.9891989198919606;
32.49;0.9891989198919606;
32.5;0.9891989198919606;
32.51;0.9891989198919606;
32.52;0.9891989198919606;
32.53;0.9891989198919606;
32.54;0.9891989198919606;
32.55;0.9891989198919606;
32.56;0.9891989198919606;
32.57;0.9891989198919606;
32.58;0.9891989198919606;
32.59;0.9891989198919606;
32.6;0.9891989198919606;
32.61;0.9891989198919606;
32.62;0.9891989198919606;
32.63;0.9891989198919606;
32.64;0.9891989198919606;
32.65;0.9891989198919606;
32.660000000000004;0.9891989198919606;
32.67;0.9891989198919606;
32.68;0.9891989198919606;
32.69;0.9891989198919606;
32.7;0.9891989198919606;
32.71;0.9891989198919606;
32.72;0.9891989198919606;
32.730000000000004;0.9891989198919606;
32.74;0.9891989198919606;
32.75;0.9891989198919606;
32.76;0.9891989198919606;
32.77;0.9891989198919606;
32.78;0.9891989198919606;
32.79;0.9891989198919606;
32.8;0.9891989198919606;
32.81;0.9891989198919606;
32.82;0.9891989198919606;
32.83;0.9891989198919606;
32.84;0.9891989198919606;
32.85;0.9891989198919606;
32.86;0.9891989198919606;
32.87;0.9891989198919606;
32.88;0.9891989198919606;
32.89;0.9891989198919606;
32.9;0.9891989198919606;
32.910000000000004;0.9891989198919606;
32.92;0.9891989198919606;
32.93;0.9891989198919606;
32.94;0.9891989198919606;
32.95;0.9891989198919606;
32.96;0.9891989198919606;
32.97;0.9891989198919606;
32.980000000000004;0.9894989498949609;
32.99;0.9894989498949609;
33.0;0.9894989498949609;
33.01;0.9897989798979612;
33.02;0.9897989798979612;
33.03;0.9897989798979612;
33.04;0.9897989798979612;
33.05;0.9897989798979612;
33.06;0.9897989798979612;
33.07;0.9897989798979612;
33.08;0.9900990099009614;
33.09;0.9900990099009614;
33.1;0.9903990399039617;
33.11;0.9903990399039617;
33.12;0.9903990399039617;
33.13;0.9903990399039617;
33.14;0.9903990399039617;
33.15;0.9903990399039617;
33.160000000000004;0.9903990399039617;
33.17;0.9903990399039617;
33.18;0.9903990399039617;
33.19;0.9903990399039617;
33.2;0.9903990399039617;
33.21;0.9903990399039617;
33.22;0.9903990399039617;
33.230000000000004;0.9903990399039617;
33.24;0.9903990399039617;
33.25;0.9903990399039617;
33.26;0.9903990399039617;
33.27;0.9903990399039617;
33.28;0.9903990399039617;
33.29;0.9903990399039617;
33.3;0.9903990399039617;
33.31;0.9903990399039617;
33.32;0.9903990399039617;
33.33;0.9903990399039617;
33.34;0.9903990399039617;
33.35;0.9903990399039617;
33.36;0.9903990399039617;
33.37;0.9903990399039617;
33.38;0.9903990399039617;
33.39;0.9903990399039617;
33.4;0.9903990399039617;
33.410000000000004;0.9903990399039617;
33.42;0.9903990399039617;
33.43;0.9903990399039617;
33.44;0.9903990399039617;
33.45;0.9903990399039617;
33.46;0.9903990399039617;
33.47;0.990699069906962;
33.480000000000004;0.990699069906962;
33.49;0.990699069906962;
33.5;0.990699069906962;
33.51;0.990699069906962;
33.52;0.990699069906962;
33.53;0.990699069906962;
33.54;0.990699069906962;
33.55;0.990699069906962;
33.56;0.990699069906962;
33.57;0.990699069906962;
33.58;0.990699069906962;
33.59;0.990699069906962;
33.6;0.990699069906962;
33.61;0.990699069906962;
33.62;0.990699069906962;
33.63;0.990699069906962;
33.64;0.9909990999099623;
33.65;0.9909990999099623;
33.660000000000004;0.9909990999099623;
33.67;0.9909990999099623;
33.68;0.9909990999099623;
33.69;0.9909990999099623;
33.7;0.9909990999099623;
33.71;0.9909990999099623;
33.72;0.9909990999099623;
33.730000000000004;0.9909990999099623;
33.74;0.9909990999099623;
33.75;0.9909990999099623;
33.76;0.9909990999099623;
33.77;0.9909990999099623;
33.78;0.9909990999099623;
33.79;0.9909990999099623;
33.8;0.9909990999099623;
33.81;0.9909990999099623;
33.82;0.9909990999099623;
33.83;0.9909990999099623;
33.84;0.9909990999099623;
33.85;0.9909990999099623;
33.86;0.9909990999099623;
33.87;0.9909990999099623;
33.88;0.9909990999099623;
33.89;0.9909990999099623;
33.9;0.9909990999099623;
33.910000000000004;0.9909990999099623;
33.92;0.9909990999099623;
33.93;0.9909990999099623;
33.94;0.9909990999099623;
33.95;0.9909990999099623;
33.96;0.9909990999099623;
33.97;0.9909990999099623;
33.980000000000004;0.9909990999099623;
33.99;0.9909990999099623;
34.0;0.9909990999099623;
34.01;0.9909990999099623;
34.02;0.9909990999099623;
34.03;0.9909990999099623;
34.04;0.9909990999099623;
34.05;0.9909990999099623;
34.06;0.9909990999099623;
34.07;0.9909990999099623;
34.08;0.9909990999099623;
34.09;0.9909990999099623;
34.1;0.9909990999099623;
34.11;0.9909990999099623;
34.12;0.9909990999099623;
34.13;0.9909990999099623;
34.14;0.9909990999099623;
34.15;0.9909990999099623;
34.160000000000004;0.9909990999099623;
34.17;0.9909990999099623;
34.18;0.9909990999099623;
34.19;0.9909990999099623;
34.2;0.9912991299129625;
34.21;0.9912991299129625;
34.22;0.9912991299129625;
34.230000000000004;0.9912991299129625;
34.24;0.9915991599159628;
34.25;0.9915991599159628;
34.26;0.9918991899189631;
34.27;0.9918991899189631;
34.28;0.9918991899189631;
34.29;0.9918991899189631;
34.300000000000004;0.9918991899189631;
34.31;0.9918991899189631;
34.32;0.9918991899189631;
34.33;0.9918991899189631;
34.34;0.9918991899189631;
34.35;0.9918991899189631;
34.36;0.9918991899189631;
34.37;0.9918991899189631;
34.38;0.9918991899189631;
34.39;0.9918991899189631;
34.4;0.9918991899189631;
34.410000000000004;0.9918991899189631;
34.42;0.9918991899189631;
34.43;0.9918991899189631;
34.44;0.9918991899189631;
34.45;0.9918991899189631;
34.46;0.9918991899189631;
34.47;0.9918991899189631;
34.480000000000004;0.9918991899189631;
34.49;0.9921992199219634;
34.5;0.9921992199219634;
34.51;0.9921992199219634;
34.52;0.9921992199219634;
34.53;0.9921992199219634;
34.54;0.9921992199219634;
34.550000000000004;0.9921992199219634;
34.56;0.9921992199219634;
34.57;0.9921992199219634;
34.58;0.9921992199219634;
34.59;0.9921992199219634;
34.6;0.9921992199219634;
34.61;0.9921992199219634;
34.62;0.9921992199219634;
34.63;0.9921992199219634;
34.64;0.9921992199219634;
34.65;0.9921992199219634;
34.660000000000004;0.9921992199219634;
34.67;0.9921992199219634;
34.68;0.9921992199219634;
34.69;0.9921992199219634;
34.7;0.9921992199219634;
34.71;0.9921992199219634;
34.72;0.9921992199219634;
34.730000000000004;0.9921992199219634;
34.74;0.9921992199219634;
34.75;0.9921992199219634;
34.76;0.9921992199219634;
34.77;0.9921992199219634;
34.78;0.9921992199219634;
34.79;0.9921992199219634;
34.800000000000004;0.9921992199219634;
34.81;0.9921992199219634;
34.82;0.9921992199219634;
34.83;0.9921992199219634;
34.84;0.9921992199219634;
34.85;0.9921992199219634;
34.86;0.9921992199219634;
34.87;0.9921992199219634;
34.88;0.9921992199219634;
34.89;0.9921992199219634;
34.9;0.9921992199219634;
34.910000000000004;0.9921992199219634;
34.92;0.9921992199219634;
34.93;0.9921992199219634;
34.94;0.9921992199219634;
34.95;0.9921992199219634;
34.96;0.9921992199219634;
34.97;0.9921992199219634;
34.980000000000004;0.9921992199219634;
34.99;0.9921992199219634;
35.0;0.9921992199219634;
35.01;0.9921992199219634;
35.02;0.9924992499249636;
35.03;0.9924992499249636;
35.04;0.9924992499249636;
35.050000000000004;0.9924992499249636;
35.06;0.9924992499249636;
35.07;0.9924992499249636;
35.08;0.9924992499249636;
35.09;0.9924992499249636;
35.1;0.9924992499249636;
35.11;0.9924992499249636;
35.12;0.9924992499249636;
35.13;0.9924992499249636;
35.14;0.9924992499249636;
35.15;0.9924992499249636;
35.160000000000004;0.9924992499249636;
35.17;0.9924992499249636;
35.18;0.9924992499249636;
35.19;0.9924992499249636;
35.2;0.9924992499249636;
35.21;0.9924992499249636;
35.22;0.9924992499249636;
35.230000000000004;0.9924992499249636;
35.24;0.9924992499249636;
35.25;0.9924992499249636;
35.26;0.9924992499249636;
35.27;0.9924992499249636;
35.28;0.9924992499249636;
35.29;0.9924992499249636;
35.300000000000004;0.9924992499249636;
35.31;0.9924992499249636;
35.32;0.9927992799279639;
35.33;0.9927992799279639;
35.34;0.9927992799279639;
35.35;0.9927992799279639;
35.36;0.9927992799279639;
35.37;0.9927992799279639;
35.38;0.9927992799279639;
35.39;0.9930993099309642;
35.4;0.9930993099309642;
35.410000000000004;0.9930993099309642;
35.42;0.9930993099309642;
35.43;0.9930993099309642;
35.44;0.9930993099309642;
35.45;0.9930993099309642;
35.46;0.9930993099309642;
35.47;0.9930993099309642;
35.480000000000004;0.9930993099309642;
35.49;0.9930993099309642;
35.5;0.9933993399339645;
35.51;0.9933993399339645;
35.52;0.9933993399339645;
35.53;0.9933993399339645;
35.54;0.9933993399339645;
35.550000000000004;0.9933993399339645;
35.56;0.9933993399339645;
35.57;0.9933993399339645;
35.58;0.9933993399339645;
35.59;0.9933993399339645;
35.6;0.9933993399339645;
35.61;0.9933993399339645;
35.62;0.9933993399339645;
35.63;0.9933993399339645;
35.64;0.9933993399339645;
35.65;0.9933993399339645;
35.660000000000004;0.9933993399339645;
35.67;0.9933993399339645;
35.68;0.9933993399339645;
35.69;0.9933993399339645;
35.7;0.9933993399339645;
35.71;0.9933993399339645;
35.72;0.9933993399339645;
35.730000000000004;0.9933993399339645;
35.74;0.9933993399339645;
35.75;0.9933993399339645;
35.76;0.9933993399339645;
35.77;0.9933993399339645;
35.78;0.9933993399339645;
35.79;0.9933993399339645;
35.800000000000004;0.9933993399339645;
35.81;0.9933993399339645;
35.82;0.9933993399339645;
35.83;0.9933993399339645;
35.84;0.9933993399339645;
35.85;0.9933993399339645;
35.86;0.9933993399339645;
35.87;0.9933993399339645;
35.88;0.9933993399339645;
35.89;0.9933993399339645;
35.9;0.9933993399339645;
35.910000000000004;0.9933993399339645;
35.92;0.9933993399339645;
35.93;0.9933993399339645;
35.94;0.9933993399339645;
35.95;0.9933993399339645;
35.96;0.9933993399339645;
35.97;0.9933993399339645;
35.980000000000004;0.9933993399339645;
35.99;0.9933993399339645;
36.0;0.9933993399339645;
36.01;0.9933993399339645;
36.02;0.9933993399339645;
36.03;0.9933993399339645;
36.04;0.9933993399339645;
36.050000000000004;0.9933993399339645;
36.06;0.9933993399339645;
36.07;0.9933993399339645;
36.08;0.9933993399339645;
36.09;0.9933993399339645;
36.1;0.9933993399339645;
36.11;0.9933993399339645;
36.12;0.9933993399339645;
36.13;0.9933993399339645;
36.14;0.9933993399339645;
36.15;0.9933993399339645;
36.160000000000004;0.9933993399339645;
36.17;0.9933993399339645;
36.18;0.9933993399339645;
36.19;0.9933993399339645;
36.2;0.9936993699369647;
36.21;0.9936993699369647;
36.22;0.9936993699369647;
36.230000000000004;0.9936993699369647;
36.24;0.9936993699369647;
36.25;0.9936993699369647;
36.26;0.9936993699369647;
36.27;0.9936993699369647;
36.28;0.9936993699369647;
36.29;0.9936993699369647;
36.300000000000004;0.9936993699369647;
36.31;0.9936993699369647;
36.32;0.9936993699369647;
36.33;0.9936993699369647;
36.34;0.9936993699369647;
36.35;0.9936993699369647;
36.36;0.9936993699369647;
36.37;0.9936993699369647;
36.38;0.9936993699369647;
36.39;0.9936993699369647;
36.4;0.9936993699369647;
36.410000000000004;0.9936993699369647;
36.42;0.9936993699369647;
36.43;0.9936993699369647;
36.44;0.9936993699369647;
36.45;0.9936993699369647;
36.46;0.9936993699369647;
36.47;0.9936993699369647;
36.480000000000004;0.9936993699369647;
36.49;0.9936993699369647;
36.5;0.9936993699369647;
36.51;0.9936993699369647;
36.52;0.9936993699369647;
36.53;0.9936993699369647;
36.54;0.9936993699369647;
36.550000000000004;0.9936993699369647;
36.56;0.9936993699369647;
36.57;0.9936993699369647;
36.58;0.9936993699369647;
36.59;0.9936993699369647;
36.6;0.9936993699369647;
36.61;0.9936993699369647;
36.62;0.9936993699369647;
36.63;0.9936993699369647;
36.64;0.9936993699369647;
36.65;0.9936993699369647;
36.660000000000004;0.9936993699369647;
36.67;0.9936993699369647;
36.68;0.9936993699369647;
36.69;0.9936993699369647;
36.7;0.9936993699369647;
36.71;0.9936993699369647;
36.72;0.9936993699369647;
36.730000000000004;0.9936993699369647;
36.74;0.9936993699369647;
36.75;0.9936993699369647;
36.76;0.9936993699369647;
36.77;0.9936993699369647;
36.78;0.9936993699369647;
36.79;0.9936993699369647;
36.800000000000004;0.9936993699369647;
36.81;0.9936993699369647;
36.82;0.9936993699369647;
36.83;0.9936993699369647;
36.84;0.9936993699369647;
36.85;0.9936993699369647;
36.86;0.9936993699369647;
36.87;0.9936993699369647;
36.88;0.9936993699369647;
36.89;0.9936993699369647;
36.9;0.9936993699369647;
36.910000000000004;0.9936993699369647;
36.92;0.9936993699369647;
36.93;0.9936993699369647;
36.94;0.9936993699369647;
36.95;0.9936993699369647;
36.96;0.9936993699369647;
36.97;0.9936993699369647;
36.980000000000004;0.9936993699369647;
36.99;0.9936993699369647;
37.0;0.9936993699369647;
37.01;0.9936993699369647;
37.02;0.9936993699369647;
37.03;0.9936993699369647;
37.04;0.9936993699369647;
37.050000000000004;0.9936993699369647;
37.06;0.9936993699369647;
37.07;0.9936993699369647;
37.08;0.9936993699369647;
37.09;0.9936993699369647;
37.1;0.9936993699369647;
37.11;0.9936993699369647;
37.12;0.9936993699369647;
37.13;0.9936993699369647;
37.14;0.9936993699369647;
37.15;0.9936993699369647;
37.160000000000004;0.9936993699369647;
37.17;0.9936993699369647;
37.18;0.9936993699369647;
37.19;0.9936993699369647;
37.2;0.9936993699369647;
37.21;0.9936993699369647;
37.22;0.9936993699369647;
37.230000000000004;0.9936993699369647;
37.24;0.9936993699369647;
37.25;0.9936993699369647;
37.26;0.9936993699369647;
37.27;0.9936993699369647;
37.28;0.9936993699369647;
37.29;0.9936993699369647;
37.300000000000004;0.9936993699369647;
37.31;0.9936993699369647;
37.32;0.9936993699369647;
37.33;0.9936993699369647;
37.34;0.9936993699369647;
37.35;0.9936993699369647;
37.36;0.9936993699369647;
37.37;0.9936993699369647;
37.38;0.9936993699369647;
37.39;0.9936993699369647;
37.4;0.9936993699369647;
37.410000000000004;0.9936993699369647;
37.42;0.9936993699369647;
37.43;0.9936993699369647;
37.44;0.9936993699369647;
37.45;0.9936993699369647;
37.46;0.9936993699369647;
37.47;0.9936993699369647;
37.480000000000004;0.9936993699369647;
37.49;0.9936993699369647;
37.5;0.9936993699369647;
37.51;0.9936993699369647;
37.52;0.9936993699369647;
37.53;0.9936993699369647;
37.54;0.9936993699369647;
37.550000000000004;0.9936993699369647;
37.56;0.9936993699369647;
37.57;0.9936993699369647;
37.58;0.9936993699369647;
37.59;0.9936993699369647;
37.6;0.9936993699369647;
37.61;0.9936993699369647;
37.62;0.9936993699369647;
37.63;0.9936993699369647;
37.64;0.9936993699369647;
37.65;0.9936993699369647;
37.660000000000004;0.9936993699369647;
37.67;0.9936993699369647;
37.68;0.9936993699369647;
37.69;0.9936993699369647;
37.7;0.9936993699369647;
37.71;0.9936993699369647;
37.72;0.9936993699369647;
37.730000000000004;0.9936993699369647;
37.74;0.993999399939965;
37.75;0.993999399939965;
37.76;0.993999399939965;
37.77;0.993999399939965;
37.78;0.993999399939965;
37.79;0.993999399939965;
37.800000000000004;0.993999399939965;
37.81;0.993999399939965;
37.82;0.993999399939965;
37.83;0.993999399939965;
37.84;0.993999399939965;
37.85;0.993999399939965;
37.86;0.993999399939965;
37.87;0.993999399939965;
37.88;0.993999399939965;
37.89;0.993999399939965;
37.9;0.993999399939965;
37.910000000000004;0.993999399939965;
37.92;0.993999399939965;
37.93;0.993999399939965;
37.94;0.993999399939965;
37.95;0.993999399939965;
37.96;0.993999399939965;
37.97;0.993999399939965;
37.980000000000004;0.993999399939965;
37.99;0.993999399939965;
38.0;0.993999399939965;
38.01;0.993999399939965;
38.02;0.993999399939965;
38.03;0.993999399939965;
38.04;0.993999399939965;
38.050000000000004;0.993999399939965;
38.06;0.993999399939965;
38.07;0.993999399939965;
38.08;0.993999399939965;
38.09;0.993999399939965;
38.1;0.993999399939965;
38.11;0.993999399939965;
38.12;0.993999399939965;
38.13;0.993999399939965;
38.14;0.993999399939965;
38.15;0.993999399939965;
38.160000000000004;0.993999399939965;
38.17;0.993999399939965;
38.18;0.993999399939965;
38.19;0.993999399939965;
38.2;0.993999399939965;
38.21;0.9942994299429653;
38.22;0.9942994299429653;
38.230000000000004;0.9942994299429653;
38.24;0.9942994299429653;
38.25;0.9942994299429653;
38.26;0.9942994299429653;
38.27;0.9945994599459655;
38.28;0.9945994599459655;
38.29;0.9945994599459655;
38.300000000000004;0.9945994599459655;
38.31;0.9945994599459655;
38.32;0.9945994599459655;
38.33;0.9945994599459655;
38.34;0.9945994599459655;
38.35;0.9945994599459655;
38.36;0.9945994599459655;
38.37;0.9945994599459655;
38.38;0.9945994599459655;
38.39;0.9945994599459655;
38.4;0.9945994599459655;
38.410000000000004;0.9945994599459655;
38.42;0.9945994599459655;
38.43;0.9945994599459655;
38.44;0.9945994599459655;
38.45;0.9945994599459655;
38.46;0.9945994599459655;
38.47;0.9945994599459655;
38.480000000000004;0.9945994599459655;
38.49;0.9945994599459655;
38.5;0.9945994599459655;
38.51;0.9945994599459655;
38.52;0.9945994599459655;
38.53;0.9945994599459655;
38.54;0.9945994599459655;
38.550000000000004;0.9945994599459655;
38.56;0.9945994599459655;
38.57;0.9945994599459655;
38.58;0.9948994899489658;
38.59;0.9948994899489658;
38.6;0.9948994899489658;
38.61;0.9948994899489658;
38.62;0.9948994899489658;
38.63;0.9948994899489658;
38.64;0.9948994899489658;
38.65;0.9948994899489658;
38.660000000000004;0.9948994899489658;
38.67;0.9948994899489658;
38.68;0.9948994899489658;
38.69;0.9948994899489658;
38.7;0.9948994899489658;
38.71;0.9948994899489658;
38.72;0.9948994899489658;
38.730000000000004;0.9948994899489658;
38.74;0.9948994899489658;
38.75;0.9948994899489658;
38.76;0.9948994899489658;
38.77;0.9948994899489658;
38.78;0.9948994899489658;
38.79;0.9948994899489658;
38.800000000000004;0.9948994899489658;
38.81;0.9948994899489658;
38.82;0.9948994899489658;
38.83;0.9948994899489658;
38.84;0.9948994899489658;
38.85;0.9948994899489658;
38.86;0.9948994899489658;
38.87;0.9948994899489658;
38.88;0.9948994899489658;
38.89;0.9948994899489658;
38.9;0.9948994899489658;
38.910000000000004;0.9948994899489658;
38.92;0.9948994899489658;
38.93;0.9948994899489658;
38.94;0.9948994899489658;
38.95;0.9948994899489658;
38.96;0.9948994899489658;
38.97;0.9948994899489658;
38.980000000000004;0.9948994899489658;
38.99;0.9948994899489658;
39.0;0.9948994899489658;
39.01;0.9948994899489658;
39.02;0.9948994899489658;
39.03;0.9948994899489658;
39.04;0.9948994899489658;
39.050000000000004;0.9948994899489658;
39.06;0.9948994899489658;
39.07;0.9948994899489658;
39.08;0.9948994899489658;
39.09;0.9948994899489658;
39.1;0.9948994899489658;
39.11;0.9948994899489658;
39.12;0.9948994899489658;
39.13;0.9948994899489658;
39.14;0.9948994899489658;
39.15;0.9948994899489658;
39.160000000000004;0.9948994899489658;
39.17;0.9948994899489658;
39.18;0.9948994899489658;
39.19;0.9948994899489658;
39.2;0.9948994899489658;
39.21;0.9948994899489658;
39.22;0.9948994899489658;
39.230000000000004;0.9948994899489658;
39.24;0.9948994899489658;
39.25;0.9948994899489658;
39.26;0.9948994899489658;
39.27;0.9948994899489658;
39.28;0.9948994899489658;
39.29;0.9948994899489658;
39.300000000000004;0.9948994899489658;
39.31;0.9948994899489658;
39.32;0.9948994899489658;
39.33;0.9948994899489658;
39.34;0.9948994899489658;
39.35;0.9948994899489658;
39.36;0.9948994899489658;
39.37;0.9948994899489658;
39.38;0.9948994899489658;
39.39;0.9948994899489658;
39.4;0.9948994899489658;
39.410000000000004;0.9948994899489658;
39.42;0.9948994899489658;
39.43;0.9948994899489658;
39.44;0.9948994899489658;
39.45;0.9948994899489658;
39.46;0.9948994899489658;
39.47;0.9948994899489658;
39.480000000000004;0.9948994899489658;
39.49;0.9948994899489658;
39.5;0.9948994899489658;
39.51;0.9948994899489658;
39.52;0.9948994899489658;
39.53;0.9948994899489658;
39.54;0.9948994899489658;
39.550000000000004;0.9948994899489658;
39.56;0.9948994899489658;
39.57;0.9948994899489658;
39.58;0.9948994899489658;
39.59;0.9948994899489658;
39.6;0.9948994899489658;
39.61;0.9948994899489658;
39.62;0.9948994899489658;
39.63;0.9948994899489658;
39.64;0.9948994899489658;
39.65;0.9948994899489658;
39.660000000000004;0.9948994899489658;
39.67;0.9948994899489658;
39.68;0.9948994899489658;
39.69;0.9948994899489658;
39.7;0.9948994899489658;
39.71;0.9948994899489658;
39.72;0.9948994899489658;
39.730000000000004;0.9948994899489658;
39.74;0.9948994899489658;
39.75;0.9948994899489658;
39.76;0.9948994899489658;
39.77;0.9948994899489658;
39.78;0.9948994899489658;
39.79;0.9948994899489658;
39.800000000000004;0.9948994899489658;
39.81;0.9948994899489658;
39.82;0.9948994899489658;
39.83;0.9948994899489658;
39.84;0.9948994899489658;
39.85;0.9948994899489658;
39.86;0.9948994899489658;
39.87;0.9948994899489658;
39.88;0.9948994899489658;
39.89;0.9948994899489658;
39.9;0.9948994899489658;
39.910000000000004;0.9948994899489658;
39.92;0.9948994899489658;
39.93;0.9948994899489658;
39.94;0.9948994899489658;
39.95;0.9948994899489658;
39.96;0.9948994899489658;
39.97;0.9948994899489658;
39.980000000000004;0.9948994899489658;
39.99;0.9948994899489658;
40.0;0.9948994899489658;
40.01;0.9948994899489658;
40.02;0.9948994899489658;
40.03;0.9948994899489658;
40.04;0.9948994899489658;
40.050000000000004;0.9948994899489658;
40.06;0.9948994899489658;
40.07;0.9948994899489658;
40.08;0.9948994899489658;
40.09;0.9948994899489658;
40.1;0.9948994899489658;
40.11;0.9948994899489658;
40.12;0.9948994899489658;
40.13;0.9948994899489658;
40.14;0.9948994899489658;
40.15;0.9948994899489658;
40.160000000000004;0.9948994899489658;
40.17;0.9948994899489658;
40.18;0.9948994899489658;
40.19;0.9948994899489658;
40.2;0.9948994899489658;
40.21;0.9948994899489658;
40.22;0.9948994899489658;
40.230000000000004;0.9948994899489658;
40.24;0.9948994899489658;
40.25;0.9948994899489658;
40.26;0.9948994899489658;
40.27;0.9948994899489658;
40.28;0.9948994899489658;
40.29;0.9948994899489658;
40.300000000000004;0.9948994899489658;
40.31;0.9948994899489658;
40.32;0.9948994899489658;
40.33;0.9948994899489658;
40.34;0.9948994899489658;
40.35;0.9948994899489658;
40.36;0.9948994899489658;
40.37;0.9948994899489658;
40.38;0.9948994899489658;
40.39;0.9948994899489658;
40.4;0.9948994899489658;
40.410000000000004;0.9948994899489658;
40.42;0.9948994899489658;
40.43;0.9948994899489658;
40.44;0.9948994899489658;
40.45;0.9948994899489658;
40.46;0.9948994899489658;
40.47;0.9948994899489658;
40.480000000000004;0.9948994899489658;
40.49;0.9948994899489658;
40.5;0.9948994899489658;
40.51;0.9948994899489658;
40.52;0.9948994899489658;
40.53;0.9948994899489658;
40.54;0.9948994899489658;
40.550000000000004;0.9948994899489658;
40.56;0.9948994899489658;
40.57;0.9948994899489658;
40.58;0.9948994899489658;
40.59;0.9948994899489658;
40.6;0.9948994899489658;
40.61;0.9948994899489658;
40.62;0.9948994899489658;
40.63;0.9948994899489658;
40.64;0.9948994899489658;
40.65;0.9951995199519661;
40.660000000000004;0.9951995199519661;
40.67;0.9951995199519661;
40.68;0.9951995199519661;
40.69;0.9951995199519661;
40.7;0.9951995199519661;
40.71;0.9951995199519661;
40.72;0.9951995199519661;
40.730000000000004;0.9951995199519661;
40.74;0.9951995199519661;
40.75;0.9951995199519661;
40.76;0.9951995199519661;
40.77;0.9951995199519661;
40.78;0.9951995199519661;
40.79;0.9951995199519661;
40.800000000000004;0.9951995199519661;
40.81;0.9951995199519661;
40.82;0.9951995199519661;
40.83;0.9951995199519661;
40.84;0.9951995199519661;
40.85;0.9951995199519661;
40.86;0.9951995199519661;
40.87;0.9951995199519661;
40.88;0.9951995199519661;
40.89;0.9951995199519661;
40.9;0.9951995199519661;
40.910000000000004;0.9951995199519661;
40.92;0.9951995199519661;
40.93;0.9951995199519661;
40.94;0.9951995199519661;
40.95;0.9951995199519661;
40.96;0.9951995199519661;
40.97;0.9951995199519661;
40.980000000000004;0.9951995199519661;
40.99;0.9951995199519661;
41.0;0.9951995199519661;
41.01;0.9951995199519661;
41.02;0.9951995199519661;
41.03;0.9951995199519661;
41.04;0.9951995199519661;
41.050000000000004;0.9951995199519661;
41.06;0.9951995199519661;
41.07;0.9951995199519661;
41.08;0.9951995199519661;
41.09;0.9951995199519661;
41.1;0.9951995199519661;
41.11;0.9951995199519661;
41.12;0.9951995199519661;
41.13;0.9951995199519661;
41.14;0.9951995199519661;
41.15;0.9951995199519661;
41.160000000000004;0.9951995199519661;
41.17;0.9951995199519661;
41.18;0.9951995199519661;
41.19;0.9951995199519661;
41.2;0.9951995199519661;
41.21;0.9951995199519661;
41.22;0.9951995199519661;
41.230000000000004;0.9951995199519661;
41.24;0.9951995199519661;
41.25;0.9951995199519661;
41.26;0.9951995199519661;
41.27;0.9951995199519661;
41.28;0.9951995199519661;
41.29;0.9951995199519661;
41.300000000000004;0.9951995199519661;
41.31;0.9951995199519661;
41.32;0.9951995199519661;
41.33;0.9951995199519661;
41.34;0.9951995199519661;
41.35;0.9951995199519661;
41.36;0.9951995199519661;
41.37;0.9951995199519661;
41.38;0.9951995199519661;
41.39;0.9954995499549664;
41.4;0.9954995499549664;
41.410000000000004;0.9954995499549664;
41.42;0.9954995499549664;
41.43;0.9954995499549664;
41.44;0.9954995499549664;
41.45;0.9954995499549664;
41.46;0.9954995499549664;
41.47;0.9954995499549664;
41.480000000000004;0.9954995499549664;
41.49;0.9954995499549664;
41.5;0.9954995499549664;
41.51;0.9954995499549664;
41.52;0.9954995499549664;
41.53;0.9954995499549664;
41.54;0.9957995799579666;
41.550000000000004;0.9957995799579666;
41.56;0.9957995799579666;
41.57;0.9957995799579666;
41.58;0.9957995799579666;
41.59;0.9957995799579666;
41.6;0.9957995799579666;
41.61;0.9957995799579666;
41.62;0.9957995799579666;
