time;density;r4
33.5;0.98979897989799;0.13999999999999924;
34.0;0.9912991299129915;0.13999999999999924;
34.5;0.9918991899189921;0.13999999999999924;
35.0;0.9921992199219923;0.13999999999999924;
35.5;0.9924992499249926;0.13999999999999924;
36.0;0.9930993099309932;0.13999999999999924;
36.5;0.9936993699369937;0.13999999999999924;
37.0;0.993999399939994;0.13999999999999924;
37.5;0.993999399939994;0.13999999999999924;
38.0;0.9945994599459945;0.13999999999999924;
38.5;0.9948994899489948;0.13999999999999924;
39.0;0.9951995199519951;0.13999999999999924;
39.5;0.9954995499549953;0.13999999999999924;
40.0;0.9960996099609959;0.13999999999999924;
40.5;0.9963996399639962;0.13999999999999924;
41.0;0.9963996399639962;0.13999999999999924;
41.5;0.9963996399639962;0.13999999999999924;
42.0;0.9963996399639962;0.13999999999999924;
42.5;0.9963996399639962;0.13999999999999924;
43.0;0.9963996399639962;0.13999999999999924;
43.5;0.9966996699669964;0.13999999999999924;
44.0;0.9966996699669964;0.13999999999999924;
44.5;0.9966996699669964;0.13999999999999924;
45.0;0.997299729972997;0.13999999999999924;
45.5;0.9978997899789975;0.13999999999999924;
46.0;0.9978997899789975;0.13999999999999924;
46.5;0.9978997899789975;0.13999999999999924;
47.0;0.9978997899789975;0.13999999999999924;
47.5;0.9978997899789975;0.13999999999999924;
48.0;0.9981998199819978;0.13999999999999924;
48.5;0.9981998199819978;0.13999999999999924;
49.0;0.9981998199819978;0.13999999999999924;
49.5;0.9984998499849981;0.13999999999999924;
50.0;0.9984998499849981;0.13999999999999924;
50.5;0.9984998499849981;0.13999999999999924;
51.0;0.9984998499849981;0.13999999999999924;
51.5;0.9984998499849981;0.13999999999999924;
52.0;0.9984998499849981;0.13999999999999924;
52.5;0.9984998499849981;0.13999999999999924;
53.0;0.9984998499849981;0.13999999999999924;
53.5;0.9984998499849981;0.13999999999999924;
54.0;0.9984998499849981;0.13999999999999924;
54.5;0.9984998499849981;0.13999999999999924;
55.0;0.9984998499849981;0.13999999999999924;
55.5;0.9984998499849981;0.13999999999999924;
56.0;0.9990999099909986;0.13999999999999924;
56.5;0.9990999099909986;0.13999999999999924;
57.0;0.9990999099909986;0.13999999999999924;
57.5;0.9990999099909986;0.13999999999999924;
58.0;0.9990999099909986;0.13999999999999924;
58.5;0.9990999099909986;0.13999999999999924;
59.0;0.9993999399939989;0.13999999999999924;
59.5;0.9993999399939989;0.13999999999999924;
60.0;0.9993999399939989;0.13999999999999924;
60.5;0.9993999399939989;0.13999999999999924;
61.0;0.9993999399939989;0.13999999999999924;
61.5;0.9993999399939989;0.13999999999999924;
62.0;0.9993999399939989;0.13999999999999924;
62.5;0.9993999399939989;0.13999999999999924;
63.0;0.9993999399939989;0.13999999999999924;
63.5;0.9993999399939989;0.13999999999999924;
64.0;0.9993999399939989;0.13999999999999924;
64.5;0.9993999399939989;0.13999999999999924;
65.0;0.9993999399939989;0.13999999999999924;
65.5;0.9993999399939989;0.13999999999999924;
66.0;0.9993999399939989;0.13999999999999924;
66.5;0.9993999399939989;0.13999999999999924;
67.0;0.9993999399939989;0.13999999999999924;
67.5;0.9993999399939989;0.13999999999999924;
68.0;0.9993999399939989;0.13999999999999924;
68.5;0.9993999399939989;0.13999999999999924;
69.0;0.9993999399939989;0.13999999999999924;
69.5;0.9996999699969992;0.13999999999999924;
70.0;0.9996999699969992;0.13999999999999924;
70.5;0.9996999699969992;0.13999999999999924;
71.0;0.9996999699969992;0.13999999999999924;
71.5;0.9996999699969992;0.13999999999999924;
72.0;0.9996999699969992;0.13999999999999924;
72.5;0.9996999699969992;0.13999999999999924;
73.0;0.9996999699969992;0.13999999999999924;
73.5;0.9996999699969992;0.13999999999999924;
74.0;0.9996999699969992;0.13999999999999924;
74.5;0.9996999699969992;0.13999999999999924;
75.0;0.9996999699969992;0.13999999999999924;
75.5;0.9996999699969992;0.13999999999999924;
76.0;0.9996999699969992;0.13999999999999924;
76.5;0.9996999699969992;0.13999999999999924;
77.0;0.9996999699969992;0.13999999999999924;
77.5;0.9996999699969992;0.13999999999999924;
78.0;0.9996999699969992;0.13999999999999924;
78.5;0.9996999699969992;0.13999999999999924;
79.0;0.9996999699969992;0.13999999999999924;
79.5;0.9996999699969992;0.13999999999999924;
80.0;0.9996999699969992;0.13999999999999924;
80.5;0.9996999699969992;0.13999999999999924;
81.0;0.9996999699969992;0.13999999999999924;
81.5;0.9996999699969992;0.13999999999999924;
82.0;0.9999999999999994;0.13999999999999924;
